,SRR6206939_pass,SRR6206940_pass,SRR6206941_pass,SRR6206942_pass,SRR6206943_pass,SRR6206944_pass
Fbxw25,0,0,0,0,0,0
Fbxw26,0,0,0,0,0,0
Fbxw27,0,0,0,0,0,0
Fbxw28,0,0,0,0,0,0
Fbxw4,729,671,575,352,439,355
Fbxw5,1364,1327,1255,951,1049,1004
Fbxw7,1140,1011,1088,327,460,406
Fbxw8,1068,1089,1052,2381,1992,2390
Fbxw9,199,162,148,169,163,126
Fcamr,36,64,31,4,4,5
Fcer1a,1,0,0,0,0,0
Fcer1g,515,693,549,723,100,327
Fcer2a,7169,7139,6924,747,94,495
Fcf1,532,652,554,1904,1717,1547
Fcgbp,0,2,0,1,0,0
Fcgr1,14,31,9,2,3,6
Fcgr2b,1649,1811,1906,198,31,143
Fcgr3,144,199,161,103,43,152
Fcgr4,61,79,49,113,96,270
Fcgrt,419,495,424,111,86,154
Fcho1,2973,3031,2752,3611,4473,4830
Fcho2,1117,1119,1265,472,300,463
Fchsd1,694,661,735,276,207,254
Fchsd2,5965,4614,4729,512,397,592
Fcmr,13125,13242,13075,1116,220,975
Fcna,241,218,235,79,81,159
Fcnaos,2,1,0,1,0,0
Fcnb,12,31,12,8,8,4
Fcor,3,5,3,0,0,0
Fcrl1,5022,5518,4964,682,105,387
Fcrl5,971,989,1100,157,31,171
Fcrl6,0,0,0,0,0,0
Fcrla,5245,5153,5558,392,68,275
Fcrlb,12,10,14,0,0,1
Fcrls,1,6,1,2,0,1
Fdft1,439,434,407,984,1327,916
Fdps,408,385,396,825,1166,1010
Fdx1,132,131,129,220,321,236
Fdx1l,195,231,243,673,736,640
Fdxacb1,266,249,309,241,209,188
Fdxr,396,411,461,1042,1195,1184
Fech,644,609,624,1200,1051,956
Fem1a,1378,1280,1567,1267,1922,1725
Fem1b,1820,1825,1507,2161,2188,2246
Fem1c,2720,2616,2774,1490,1126,1134
Fen1,599,613,615,2673,3043,2616
Fendrr,1,3,2,1,2,1
Fer,25,39,23,117,1,10
Fer1l4,0,2,1,12,3,3
Fer1l5,28,30,37,11,18,17
Fer1l6,1,1,0,0,0,0
Ferd3l,0,0,0,0,0,0
Fermt1,0,0,1,1,0,9
Fermt2,5,4,2,0,1,2
Fermt3,6500,7455,6867,6776,8294,7763
Fes,1458,1641,1374,191,109,248
Fetub,3,3,0,5,4,4
Fev,0,0,0,0,0,0
Fez1,0,0,0,0,0,0
Fez2,358,374,356,282,228,206
Fezf1,0,0,0,0,0,0
Fezf2,0,0,0,0,0,0
Ffar1,648,581,603,72,16,84
Ffar2,344,464,382,84,27,64
Ffar3,7,5,5,1,0,0
Ffar4,14,24,21,3,7,2
Fga,37,52,0,0,0,0
Fgb,19,23,0,0,0,0
Fgd1,13,6,14,2,9,9
Fgd2,3872,4130,4423,351,156,348
Fgd3,3310,2946,3316,668,505,744
Fgd4,52,72,39,21,28,54
Fgd5,10,8,6,4,0,4
Fgd6,505,438,510,103,18,40
Fgf1,1,10,4,1,1,3
Fgf10,0,4,1,1,0,0
Fgf11,11,16,20,0,6,12
Fgf12,0,0,0,0,0,0
Fgf13,131,116,138,11,4,6
Fgf14,0,0,0,0,0,0
Fgf15,2,1,2,0,0,0
Fgf16,1,1,0,1,0,0
Fgf17,0,2,0,1,0,5
Fgf18,5,5,6,2,1,3
Fgf2,69,67,34,85,47,82
Fgf20,0,0,0,0,0,0
Fgf21,0,0,0,0,14,9
Fgf22,12,3,4,2,8,2
Fgf23,2,0,0,0,0,0
Fgf2os,0,1,0,0,0,0
Fgf3,0,3,0,4,0,0
Fgf4,0,0,0,0,0,0
Fgf5,2,1,0,0,0,0
Fgf6,0,2,1,0,0,0
Fgf7,5,7,2,3,4,2
Fgf8,3,2,3,3,1,4
Fgf9,0,0,0,2,1,1
Fgfbp1,0,0,0,0,0,0
Fgfbp3,7,14,14,44,76,59
Fgfr1,67,51,49,27,50,109
Fgfr1op,881,817,743,1097,1048,1020
Fgfr1op2,1820,2078,2088,3289,2753,2634
Fgfr2,0,0,0,1,0,0
Fgfr3,8,5,8,0,0,1
Fgfr4,0,0,0,1,0,0
Fgfrl1,84,69,72,46,58,52
Fgg,11,25,0,0,0,0
Fggy,26,36,27,1,1,4
Fgl1,3,3,0,0,0,1
Fgl2,510,663,491,69,134,81
Fgr,1471,1682,1527,411,751,695
Fh1,898,990,1053,4473,3540,2935
Fhad1,5,6,3,2,1,1
Fhad1os1,0,0,0,0,0,0
Fhad1os2,0,0,0,0,0,0
Fhdc1,13,14,14,57,19,13
Fhit,92,94,81,35,14,14
Fhitos,1,1,1,1,2,0
Fhl1,9,5,2,6,0,0
Fhl2,32,26,22,34,4,17
Fhl3,356,319,345,736,1032,1024
Fhl4,16,13,6,18,7,8
Fhl5,1,0,0,0,0,0
Fhod1,840,1122,1113,543,670,693
Fhod3,4,2,6,5,3,3
Fibcd1,37,33,31,4,60,280
Fibin,0,0,0,0,0,0
Fibp,731,616,556,912,635,695
Ficd,127,120,131,107,68,119
Fig4,1142,1118,1168,1567,1796,1396
Figla,0,0,0,0,0,0
Fign,7,10,11,3,3,4
Fignl1,53,41,55,1452,1509,1415
Fignl2,2,1,0,1,0,2
Filip1,3,2,5,2,25,3
Filip1l,3207,3151,4043,650,197,548
Fip1l1,3008,2890,3500,3479,4020,3676
Firre,119,123,86,26,130,52
Fis1,1842,2142,2127,2274,1634,1871
Fitm1,2,0,0,0,0,0
Fitm2,77,49,70,127,159,136
Fiz1,1239,1112,1273,1260,1440,1943
Fjx1,2,1,4,0,0,0
Fkbp10,4,9,3,5,2,1
Fkbp11,25,17,23,61,184,72
Fkbp14,5,4,5,11,29,3
Fkbp15,2649,2638,2695,1154,1278,1354
Fkbp1a,1531,1765,1993,9406,7247,7615
Fkbp1b,8,7,8,3,4,9
Fkbp2,169,236,281,488,622,529
Fkbp3,625,738,709,2992,2698,2389
Fkbp4,1935,2757,4545,12281,15167,12159
Fkbp5,632,805,1115,3211,15934,5922
Fkbp6,0,0,0,1,0,0
Fkbp7,30,20,18,30,20,16
Fkbp8,4473,4809,4757,7810,7941,6892
Fkbp9,10,8,9,1,3,8
Fkbpl,44,46,72,116,89,88
Fkrp,605,726,786,661,598,730
Fktn,150,159,171,178,204,183
Flad1,784,962,836,905,1098,957
Flcn,3062,2911,2652,1027,1186,1173
Flg,0,0,0,0,0,0
Flg2,0,0,0,0,0,0
Fli1,4860,4284,3903,1558,1209,1345
Flicr,17,11,4,8,6,9
Flii,3772,3722,3806,3144,3434,3634
Flna,22167,20860,22256,9590,14673,21251
Flnb,772,630,656,383,1201,803
Flnc,0,4,0,22,0,19
Flot1,667,683,662,416,220,413
Flot2,748,768,671,949,166,451
Flrt1,0,2,0,1,7,5
Flrt2,3,2,0,2,0,5
Flrt3,1,0,0,1,0,0
Flt1,17,44,18,9,1,8
Flt3,591,639,578,132,30,64
Flt3l,317,356,297,64,66,58
Flt4,6,4,3,3,4,14
Flywch1,413,430,428,240,460,388
Flywch2,10,6,6,11,15,6
Fmc1,162,167,177,530,491,376
Fmn1,27,30,23,12,2,8
Fmn2,4,3,3,0,0,2
Fmnl1,14459,14671,16254,4066,7234,8773
Fmnl2,150,134,122,59,15,26
Fmnl3,4104,4147,4556,2008,571,841
Fmo1,432,561,496,726,302,583
Fmo2,2,0,0,1,0,0
Fmo3,0,0,0,0,0,0
Fmo4,1,0,0,0,0,0
Fmo5,262,260,238,66,76,79
Fmo6,0,0,0,0,0,0
Fmo9,0,0,0,0,0,0
Fmod,0,1,2,0,0,1
Fmr1,1111,1025,1004,1761,2191,1908
Fmr1nb,0,0,1,0,0,0
Fmr1os,0,4,0,1,2,2
Fn1,852,806,462,195,116,222
Fn3k,7,12,6,29,8,7
Fn3krp,96,76,102,242,187,178
Fnbp1,6517,6030,6140,3050,3441,4003
Fnbp1l,31,32,39,8,1,7
Fnbp4,4466,4422,4168,3227,3557,3658
Fnd3c2,0,0,0,2,0,0
Fndc1,0,1,1,14,0,11
Fndc10,99,74,82,202,195,243
Fndc11,4,7,6,7,1,1
Fndc3a,2199,1834,2070,827,471,807
Fndc3b,188,144,153,238,197,284
Fndc3c1,0,0,0,0,0,0
Fndc4,19,17,14,8,5,21
Fndc5,18,37,24,10,16,7
Fndc7,70,56,42,7,4,6
Fndc8,3,2,1,3,3,3
Fndc9,105,113,111,57,131,86
Fnip1,2296,1825,1560,235,181,187
Fnip2,62,53,36,162,416,334
Fnta,711,707,738,1109,1079,948
Fntb,261,292,281,1102,858,998
Focad,393,363,356,903,1538,1256
Folh1,0,0,0,0,0,0
Folr1,0,0,0,1,1,2
Folr2,1,1,0,0,0,0
Fopnl,569,607,580,904,773,644
Fos,39802,40305,33439,7741,6632,5873
Fosb,155808,142863,127985,7023,5673,4279
Fosl1,193,134,141,33,17,41
Fosl2,3794,2493,2715,456,88,155
Foxa1,21,15,8,0,1,0
Foxa2,0,0,0,0,0,0
Foxa3,0,1,0,0,0,1
Foxb1,0,0,0,0,13,2
Foxb2,0,0,0,0,0,0
Foxc1,1,3,2,1,0,2
Foxc2,5,7,4,0,1,1
Foxd1,1,5,0,0,0,0
Foxd2,39,41,37,5,0,3
Foxd2os,24,21,20,11,2,6
Foxd3,0,1,0,0,0,0
Foxd4,1,0,0,0,0,1
Foxe1,4,0,1,0,0,0
Foxe3,0,0,0,0,0,0
Foxf1,4,0,1,0,0,1
Foxf2,0,3,1,0,1,1
Foxg1,1,0,0,0,0,1
Foxh1,2,0,0,8,4,2
Foxi1,1,1,0,0,0,0
Foxi2,0,0,0,0,0,0
Foxi3,1,0,0,0,0,0
Foxj1,72,42,29,5,9,4
Foxj2,3145,3237,3366,331,346,365
Foxj3,2039,1837,2086,1287,1599,1587
Foxk1,4265,4069,4649,1347,2555,3039
Foxk2,1644,1749,1906,2444,3400,3045
Foxl1,1,0,0,0,1,1
Foxl2,0,0,0,0,0,0
Foxl2os,4,0,4,0,0,0
Foxm1,442,396,387,1373,2179,2096
Foxn1,0,0,0,0,0,0
Foxn2,1653,1714,1644,1174,1367,1505
Foxn3,2574,2361,2347,531,627,688
Foxn4,0,0,0,0,0,0
Foxo1,11903,11213,10955,835,1286,1180
Foxo3,3069,2691,2840,908,1327,1331
Foxo4,1055,948,1016,502,535,587
Foxo6,38,17,14,0,12,0
Foxo6os,0,0,0,0,0,0
Foxp1,15082,12827,13253,1309,1269,1664
Foxp2,16,9,8,8,10,11
Foxp3,504,430,476,14,21,35
Foxp4,3600,3279,3684,3726,5491,4932
Foxq1,6,0,8,1,0,1
Foxr1,17,13,9,7,3,4
Foxr2,0,0,0,0,0,0
Foxred1,386,417,408,619,780,652
Foxred2,277,285,279,133,557,247
Foxs1,2,1,1,2,0,0
Fpgs,460,400,414,1979,2714,2134
Fpgt,247,274,315,199,158,158
Fpr-rs3,0,0,0,0,0,0
Fpr-rs4,0,0,0,0,0,0
Fpr-rs6,0,0,0,0,0,0
Fpr-rs7,0,0,0,0,0,0
Fpr1,57,41,46,28,18,41
Fpr2,50,73,55,43,21,47
Fpr3,0,0,0,0,0,0
Fra10ac1,147,147,131,285,261,228
Fras1,18,13,19,5,1,4
Frat1,447,412,483,205,161,168
Frat2,1522,1367,1471,907,383,561
Frem1,1,0,2,2,0,2
Frem2,0,0,0,2,0,12
Frem3,0,1,0,0,0,0
Frg1,760,798,858,1427,1237,1443
Frg2f1,39,31,33,7,5,11
Frk,0,0,1,0,0,0
Frmd3,2,1,0,0,0,1
Frmd4a,223,194,163,59,82,50
Frmd4b,311,246,221,59,172,35
Frmd5,24,28,24,125,5,26
Frmd6,480,430,446,397,300,359
Frmd7,0,1,0,1,0,0
Frmd8,2422,2551,2718,2595,2069,3018
Frmd8os,0,0,0,0,1,0
Frmpd1,3,0,0,0,3,0
Frmpd1os,0,0,0,0,0,0
Frmpd2,0,1,0,1,1,0
Frmpd3,19,17,10,2,3,3
Frmpd4,0,0,1,0,0,0
Frrs1,272,243,238,2463,1284,2052
Frrs1l,3,2,3,1,1,1
Frs2,1214,1110,1142,488,487,683
Frs3,29,20,21,7,4,11
Frs3os,1,0,2,0,0,0
Fry,1012,854,948,66,127,99
Fryl,5167,3623,3920,1845,3212,3848
Frzb,0,2,4,0,0,1
Fsbp,9,9,8,29,58,50
Fscb,1,1,0,0,0,0
Fscn1,604,668,677,349,36,122
Fscn2,5,2,2,2,2,2
Fscn3,1,3,0,0,1,1
Fsd1,0,0,0,0,4,1
Fsd1l,24,15,20,3,7,10
Fsd2,6,0,3,1,2,1
Fshb,0,0,0,0,0,0
Fshr,0,0,0,0,0,0
Fsip1,8,5,2,0,1,1
Fsip2,0,0,1,0,0,1
Fst,3,2,2,113,1,18
Fstl1,9,9,12,140,10,6
Fstl3,27,38,26,34,81,49
Fstl4,0,0,4,0,11,10
Fstl5,0,0,0,0,0,0
Ftcd,2,2,0,0,0,0
Fth1,31796,34009,34739,23866,12776,16707
Fthl17a,0,0,0,0,0,0
Fthl17b,0,0,0,0,0,0
Fthl17c,0,0,0,0,0,0
Fthl17d,0,0,0,0,0,0
Fthl17e,0,0,0,0,0,0
Fthl17f,0,0,0,0,0,0
Ftl1,40252,39261,37796,17467,11942,14484
Ftl1-ps1,331,358,357,167,94,177
Ftmt,0,0,0,0,0,0
Fto,1129,1088,1103,1834,2302,1987
Ftsj1,287,343,400,1480,1532,1173
Ftsj3,1225,1286,1443,3923,5741,4772
Ftx,344,334,317,168,179,187
Fubp1,2064,2384,2766,8684,10338,8691
Fubp3,368,386,389,1068,1365,1201
Fuca1,1849,2190,2098,1142,807,869
Fuca2,689,747,718,784,582,555
Fuk,314,406,448,305,296,297
Fundc1,479,524,554,723,566,555
Fundc2,657,648,686,1791,1306,1340
Fuom,20,21,23,64,95,56
Furin,1972,1777,1867,317,483,644
Fus,7509,5812,5373,10094,11077,9837
Fut1,5,1,3,3,54,13
Fut10,111,90,99,43,165,68
Fut11,441,402,394,306,252,301
Fut2,1,0,2,0,1,2
Fut4,76,99,87,91,46,81
Fut7,19,26,10,80,20,97
Fut8,991,904,914,1674,661,1114
Fut9,3,2,2,0,1,1
Fuz,430,447,383,394,300,351
Fv1,39,44,43,93,81,100
Fxn,194,181,190,717,764,625
Fxr1,1971,2227,2729,2900,2754,2592
Fxr2,2135,2395,2439,1794,2138,2329
Fxyd1,6,1,5,0,0,1
Fxyd2,2,1,3,3,3,3
Fxyd3,5,0,6,1,1,0
Fxyd4,8,3,6,3,0,0
Fxyd5,6133,6139,7311,6170,4099,8357
Fxyd6,0,2,0,0,0,1
Fxyd7,9,3,10,0,2,1
Fyb,3778,3452,3801,4165,3240,4075
Fyb2,7,8,5,1,0,0
Fyco1,513,417,408,318,324,419
Fyn,4947,4245,4496,2182,1814,2941
Fyttd1,758,789,831,2359,1311,1342
Fzd1,13,18,10,10,5,5
Fzd10,0,2,1,6,467,2
Fzd2,1,1,0,0,1,0
Fzd3,10,12,14,11,9,8
Fzd4,23,15,22,4,3,3
Fzd5,1124,923,866,156,142,256
Fzd6,38,21,21,9,8,1
Fzd7,78,43,64,41,32,35
Fzd8,5,5,0,0,5,1
Fzd9,17,18,11,66,93,45
Fzr1,999,977,937,1720,2301,1787
G0s2,27,46,47,12,10,50
G2e3,224,242,251,504,490,436
G3bp1,5236,5680,5648,15313,20060,16463
G3bp2,3260,3511,3382,5425,6509,5095
G430049J08Rik,29,21,32,11,10,26
G430095P16Rik,34,31,26,6,72,48
G530011O06Rik,29,23,31,43,13,19
G530012D18Rik,8,4,11,9,10,9
G630016G05Rik,3,1,1,0,0,1
G630018N14Rik,0,0,0,0,0,0
G630022F23Rik,5,0,1,0,0,0
G630030J09Rik,23,18,25,11,2,14
G630064G18Rik,5,3,5,1,7,9
G6b,0,1,0,0,1,0
G6pc,2,3,0,0,0,0
G6pc2,0,0,0,0,0,0
G6pc3,606,598,602,1345,1282,1502
G6pd2,0,0,1,2,1,1
G6pdx,1045,1167,1199,3317,3138,3374
G730003C15Rik,12,10,4,23,32,41
G730013B05Rik,2,0,3,2,2,7
G930045G22Rik,0,0,0,0,0,0
Gaa,1147,1071,926,2053,3213,2461
Gab1,10,6,6,13,8,7
Gab2,182,187,162,48,23,54
Gab3,276,238,228,51,21,33
Gabarap,5355,6472,6173,3031,2233,2470
Gabarapl1,632,675,641,275,83,46
Gabarapl2,1370,1580,1644,1032,809,901
Gabbr1,893,915,781,218,58,225
Gabbr2,4,1,3,2,0,0
Gabpa,1615,1648,1740,2117,2364,2343
Gabpb1,1065,998,1001,1290,1055,1118
Gabpb2,3033,2744,2922,2207,3221,3166
Gabra1,0,0,0,0,0,0
Gabra2,6,0,2,2,3,4
Gabra3,1,0,1,0,0,0
Gabra4,0,0,0,112,0,19
Gabra5,0,0,0,0,0,0
Gabra6,0,0,0,0,0,0
Gabrb1,10,5,5,4,1,5
Gabrb2,0,0,0,0,0,0
Gabrb3,0,0,0,2,1,0
Gabrd,0,0,0,0,0,0
Gabre,7,28,13,15,6,5
Gabrg1,0,0,0,0,0,0
Gabrg2,0,0,0,0,0,0
Gabrg3,6,3,4,0,0,2
Gabrp,0,0,0,0,0,0
Gabrq,0,0,0,0,0,0
Gabrr1,1,0,0,0,0,0
Gabrr2,45,46,41,90,10,40
Gabrr3,0,0,0,0,0,0
Gad1,37,23,32,9,2,3
Gad1os,2,3,2,0,0,0
Gad2,11,15,6,4,5,5
Gadd45a,1960,1804,1860,343,147,203
Gadd45b,12112,9594,8140,989,961,344
Gadd45g,874,694,625,544,122,120
Gadd45gip1,677,693,767,2696,3086,2260
Gadl1,14,7,12,5,9,9
Gak,3088,2731,2865,2095,2519,2646
Gal,6,5,5,1362,11,32
Gal3st1,0,3,1,3,69,7
Gal3st2,14,14,11,0,1,4
Gal3st2b,5,0,6,3,4,2
Gal3st2c,16,8,18,6,18,12
Gal3st3,16,17,18,13,8,6
Gal3st4,2,2,3,2,2,2
Galc,84,103,86,91,228,118
Gale,160,163,151,516,551,694
Galk1,287,304,290,3847,4293,3199
Galk2,270,299,310,963,912,846
Galm,88,92,97,54,107,103
Galns,613,587,562,835,400,751
Galnt1,4112,4213,4230,6245,3387,4055
Galnt10,1316,1283,1444,129,1219,539
Galnt11,900,856,856,287,261,311
Galnt12,490,554,576,991,1278,1192
Galnt13,0,0,2,1,0,0
Galnt14,19,24,29,1,0,1
Galnt15,6,1,8,2,0,1
Galnt16,1,2,2,1,0,0
Galnt18,1,1,0,0,0,1
Galnt2,748,988,630,1071,2162,1293
Galnt3,20,18,15,179,5,14
Galnt4,334,300,339,201,137,173
Galnt5,0,0,0,0,0,0
Galnt6,2785,2795,3057,2856,2060,2397
Galnt6os,28,22,24,10,7,18
Galnt7,607,533,609,762,1323,1122
Galnt9,25,35,28,157,15,56
Galntl5,0,2,0,1,0,0
Galntl6,7,4,4,4,8,5
Galp,1,0,0,0,0,0
Galr1,0,0,0,0,0,0
Galr2,6,3,7,1,4,3
Galr3,1,1,0,66,144,135
Galt,660,653,601,527,457,465
Gamt,21,18,20,32,63,22
Gan,319,256,286,208,364,432
Ganab,3410,3611,3717,4999,5634,5480
Ganc,746,816,690,232,183,245
Gap43,0,0,0,0,0,0
Gapdh,22185,23838,23088,140709,118329,121407
Gapdhs,13,9,9,4,4,2
Gapt,381,469,467,58,7,44
Gapvd1,2775,2647,2944,2591,3093,2888
Gar1,396,436,436,2159,2271,2153
Garem1,13,6,6,711,42,177
Garem2,2,0,0,14,21,13
Garnl3,16,20,9,36,5,15
Gars,1691,1812,1901,7962,10538,8511
Gart,1371,1244,1259,8367,10426,8317
Gas1,0,3,0,0,0,0
Gas2,16,31,20,166,184,169
Gas2l1,39,29,28,16,25,13
Gas2l2,0,0,0,0,0,0
Gas2l3,85,82,68,229,216,239
Gas5,4638,4850,4544,8060,8858,8328
Gas6,7,13,4,1,1,10
Gas7,259,266,234,28,17,65
Gas8,102,89,113,104,175,143
Gast,2,2,0,0,0,0
Gata1,30,19,17,141,52,14
Gata2,20,15,16,17,3,14
Gata3,1132,902,1024,3237,838,1705
Gata4,3,1,0,0,0,1
Gata5,1,2,3,2,1,1
Gata5os,2,2,4,2,0,2
Gata6,13,9,9,5,1,2
Gatad1,637,677,733,1314,1426,1270
Gatad2a,4762,4561,5060,4342,4952,5116
Gatad2b,4570,3879,4461,2549,3238,2983
Gatb,250,217,214,537,635,502
Gatc,165,142,191,418,600,567
Gatd1,670,681,687,770,738,689
Gatm,96,153,107,53,40,73
Gatsl2,215,175,184,46,30,62
Gatsl3,169,191,142,47,60,40
Gba,1136,1246,1217,1023,859,919
Gba2,1384,1623,1671,723,559,707
Gbe1,266,218,234,837,313,580
Gbf1,2731,2403,2457,1271,1632,1638
Gbgt1,1,3,2,0,0,0
Gbp10,106,117,78,5,50,26
Gbp11,54,87,66,13,12,14
Gbp2,532,774,545,102,297,176
Gbp2b,63,107,73,5,17,29
Gbp3,509,621,507,152,78,136
Gbp4,1023,1148,934,328,397,328
Gbp5,542,561,452,103,42,91
Gbp6,153,138,42,12,67,25
Gbp7,727,686,576,156,234,259
Gbp8,122,123,108,13,30,28
Gbp9,2354,2631,2169,349,318,431
Gbx1,1,1,2,0,1,3
Gbx2,0,0,0,0,0,0
Gc,32,39,0,0,0,1
Gca,37,51,51,12,7,5
Gcat,70,70,79,2137,1672,1206
Gcc1,717,585,681,301,348,482
Gcc2,857,740,802,767,953,774
Gcdh,208,278,261,426,490,356
Gcfc2,200,195,226,314,364,292
Gcg,0,1,1,1,0,0
Gcgr,3,3,0,1,0,1
Gch1,2433,2454,2333,434,54,150
Gchfr,9,7,8,2,6,5
Gck,2,1,0,0,0,0
Gckr,1,2,2,0,0,1
Gclc,881,950,1019,1030,1664,1398
Gclm,298,282,330,675,997,697
Gcm1,0,0,0,0,0,0
Gcm2,1,5,3,0,0,0
Gcn1l1,3082,2783,2845,3781,6402,5809
Gcnt1,551,598,529,150,30,61
Gcnt2,289,224,263,64,43,136
Gcnt3,0,4,0,4,15,3
Gcnt4,3,1,1,0,0,1
Gcnt7,10,6,9,3,2,1
Gcom1,12,0,0,0,5,0
Gcsam,59,29,35,33,11,61
Gcsh,223,189,199,1488,1479,1089
Gda,109,128,66,84,54,74
Gdap1,1,1,2,0,0,0
Gdap10,300,207,219,38,31,37
Gdap1l1,2,2,0,0,2,1
Gdap2,693,728,705,493,386,376
Gde1,835,977,935,1647,1429,1222
Gdf1,5,0,0,3,0,1
Gdf10,0,1,1,0,0,0
Gdf11,883,924,1041,146,34,116
Gdf15,15,11,8,3,0,2
Gdf2,0,0,0,0,0,0
Gdf3,1,0,1,21,8,3
Gdf5,0,0,0,0,0,0
Gdf6,0,1,2,0,0,1
Gdf7,2,1,1,0,2,1
Gdf9,7,4,5,8,9,6
Gdi1,3452,3760,3418,1318,904,1274
Gdi2,10438,11575,11107,12009,10715,9945
Gdnf,0,0,0,1,1,6
Gdpd1,33,28,23,129,91,46
Gdpd2,3,2,1,0,1,2
Gdpd3,3844,4352,4162,2108,1646,2860
Gdpd4,0,0,0,0,0,0
Gdpd5,112,103,125,48,122,132
Gdpgp1,64,72,96,209,190,282
Gem,9081,8539,7756,1513,312,623
Gemin2,289,293,291,706,625,532
Gemin4,0,17,65,358,992,491
Gemin5,912,815,891,3033,3903,3534
Gemin6,48,48,60,394,392,335
Gemin7,568,671,618,735,588,645
Gemin8,171,175,154,514,341,402
Gen1,115,86,97,672,694,716
Get4,1083,1096,1001,2211,2128,1751
Gfap,2,1,1,5,2,0
Gfer,236,247,229,665,728,643
Gfi1,1014,990,883,1518,1991,1769
Gfi1b,10,7,5,87,33,16
Gfm1,670,678,708,2561,3211,2626
Gfm2,591,563,548,1319,1402,1332
Gfod1,587,652,742,229,316,280
Gfod2,89,88,121,151,141,150
Gfpt1,980,904,960,727,1172,1140
Gfpt2,11,10,9,3,1,0
Gfra1,4,4,6,1,0,0
Gfra2,57,84,69,20,6,12
Gfra3,0,0,0,0,0,0
Gfra4,2,1,0,2,2,1
Gfral,0,0,0,0,0,0
Gfy,1,1,0,1,0,1
Gga1,2377,2399,2411,1558,1983,2010
Gga2,4741,5526,5627,1379,1480,1212
Gga3,1801,1693,1777,1036,1306,1387
Ggact,156,145,172,350,374,371
Ggct,216,227,265,213,335,284
Ggcx,208,171,147,216,192,216
Ggh,87,105,82,17,19,12
Ggn,12,12,8,5,2,4
Ggnbp1,241,392,313,78,91,83
Ggnbp2,2466,2458,2636,2289,2079,2069
Ggps1,669,750,799,847,586,693
Ggt1,127,91,129,14,15,41
Ggt5,202,210,206,21,8,15
Ggt6,0,0,0,0,0,0
Ggt7,12,19,13,79,8,15
Ggta1,2266,2813,3394,973,1031,889
Gh,22,18,18,5,0,1
Ghdc,309,306,330,166,85,109
Ghitm,4436,4583,4620,5892,5571,5273
Ghr,4,3,2,1,0,1
Ghrh,1,0,0,0,0,0
Ghrhr,0,0,0,0,0,0
Ghrl,16,8,7,4,1,1
Ghsr,0,0,0,0,0,0
Gid4,896,893,956,1182,2198,1962
Gid8,763,797,798,1281,1333,1189
Gif,0,0,0,1,0,0
Gigyf1,2946,2870,2670,1002,1521,1501
Gigyf2,1627,1568,1854,1238,1909,1799
Gimap1,1905,1911,2156,791,643,1076
Gimap1os,198,168,216,75,53,102
Gimap3,5333,5495,6075,605,455,729
Gimap4,3120,3273,3591,1997,1950,2910
Gimap5,813,813,903,505,247,509
Gimap6,8458,9590,9982,1017,598,769
Gimap7,787,899,1048,203,125,240
Gimap8,3889,4045,4068,639,230,485
Gimap9,924,990,1164,1030,868,1053
Gimd1,0,0,0,0,0,0
Gin1,122,133,88,260,224,228
Ginm1,511,520,503,272,220,223
Gins1,58,36,31,719,648,547
Gins2,239,311,301,1619,1959,1664
Gins3,104,150,141,361,419,390
Gins4,357,401,432,1305,1309,1213
Gip,0,0,0,0,0,0
Gipc1,677,618,636,1048,1030,1010
Gipc2,1,0,0,0,2,0
Gipc3,48,58,67,9,12,10
Gipr,0,1,3,9,18,7
Git1,1764,1733,1839,2628,3970,3785
Git2,4861,4601,4878,4183,3737,4652
Gja1,4,7,8,10,4,7
Gja10,2,2,1,0,1,0
Gja3,0,0,0,0,0,0
Gja4,2,0,0,1,0,0
Gja5,5,0,2,18,9,21
Gja6,1,0,0,1,2,0
Gja8,1,2,0,6,0,1
Gjb1,2,3,0,6,0,1
Gjb2,32,42,26,9,36,35
Gjb3,0,0,0,0,0,0
Gjb4,0,0,0,0,0,0
Gjb5,0,0,0,1,0,0
Gjb6,0,1,0,0,0,0
Gjc1,1,0,0,0,2,3
Gjc2,0,0,1,0,0,1
Gjc3,18,16,14,22,20,19
Gjd2,0,0,0,0,0,0
Gjd3,0,0,0,6,7,12
Gjd4,0,0,0,0,0,0
Gje1,35,44,31,28,30,25
Gk,189,167,175,1355,320,611
Gk2,2,1,0,0,0,1
Gk5,95,79,90,268,129,142
Gkap1,72,78,98,69,71,100
Gkn1,0,0,0,0,0,0
Gkn2,0,0,0,0,0,0
Gkn3,0,1,2,0,0,0
Gla,5887,5693,5389,894,394,398
Glb1,670,653,615,1339,974,1266
Glb1l,102,95,109,46,49,42
Glb1l2,0,0,0,0,1,0
Glb1l3,0,0,0,0,0,0
Glcci1,2887,2369,2512,358,117,320
Glce,328,283,274,306,454,376
Gldc,1,4,0,7,2,0
Gldn,0,0,0,0,0,0
Gldnos,0,0,0,0,0,0
Gle1,1087,1173,1105,2072,2231,1942
Glg1,3516,3089,3529,1560,2103,2295
Gli1,10,13,17,15,17,15
Gli2,0,0,0,0,0,0
Gli3,0,0,1,0,0,0
Glipr1,1094,1310,1373,2032,889,1322
Glipr1l1,0,0,0,0,0,0
Glipr1l2,1,0,2,1,1,0
Glipr2,1464,1553,1522,208,615,1114
Glis1,3,1,7,7,29,17
Glis2,22,25,19,24,7,25
